# Electron neutrino-oxygen scattering cross section 5MeV-60MeV (10^-38 cm^2/GeV) #
# log(energy in GeV)       nu_e       nu_mu       nu_tau       nu_e_bar       nu_mu_bar       nu_tau_bar #

       -1.60628          0.382358       0           0              0              0                0
       -1.60498          0.384257       0           0              0              0                0
       -1.60368          0.386164       0           0              0              0                0
       -1.60238          0.388099       0           0              0              0                0
       -1.60108          0.390085       0           0              0              0                0
       -1.59977          0.392133       0           0              0              0                0
       -1.59847          0.394238       0           0              0              0                0
       -1.59717           0.39639       0           0              0              0                0
       -1.59587           0.39858       0           0              0              0                0
       -1.59457            0.4008       0           0              0              0                0
       -1.59327           0.40304       0           0              0              0                0
       -1.59197          0.405293       0           0              0              0                0
       -1.59067           0.40755       0           0              0              0                0
       -1.58937          0.409803       0           0              0              0                0
       -1.58807          0.412051       0           0              0              0                0
       -1.58676          0.414309       0           0              0              0                0
       -1.58546          0.416591       0           0              0              0                0
       -1.58416          0.418911       0           0              0              0                0
       -1.58286          0.421284       0           0              0              0                0
       -1.58156          0.423725       0           0              0              0                0
       -1.58026          0.426246       0           0              0              0                0
       -1.57896          0.428861       0           0              0              0                0
       -1.57766          0.431582       0           0              0              0                0
       -1.57636          0.434382       0           0              0              0                0
       -1.57506          0.437212       0           0              0              0                0
       -1.57375          0.440026       0           0              0              0                0
       -1.57245          0.442774       0           0              0              0                0
       -1.57115          0.445412       0           0              0              0                0
       -1.56985          0.447891       0           0              0              0                0
       -1.56855          0.450167       0           0              0              0                0
       -1.56725          0.452195       0           0              0              0                0
       -1.56595          0.453972       0           0              0              0                0
       -1.56465          0.455577       0           0              0              0                0
       -1.56335          0.457097       0           0              0              0                0
       -1.56204          0.458615       0           0              0              0                0
       -1.56074          0.460218       0           0              0              0                0
       -1.55944          0.461989       0           0              0              0                0
       -1.55814          0.464009       0           0              0              0                0
       -1.55684           0.46636       0           0              0              0                0
       -1.55554          0.469088       0           0              0              0                0
       -1.55424          0.472115       0           0              0              0                0
       -1.55294          0.475336       0           0              0              0                0
       -1.55164          0.478646       0           0              0              0                0
       -1.55034          0.481944       0           0              0              0                0
       -1.54903          0.485128       0           0              0              0                0
       -1.54773          0.488097       0           0              0              0                0
       -1.54643          0.490754       0           0              0              0                0
       -1.54513          0.493039       0           0              0              0                0
       -1.54383          0.495038       0           0              0              0                0
       -1.54253          0.496871       0           0              0              0                0
       -1.54123          0.498658       0           0              0              0                0
       -1.53993          0.500516       0           0              0              0                0
       -1.53863           0.50256       0           0              0              0                0
       -1.53733          0.504905       0           0              0              0                0
       -1.53602          0.507664       0           0              0              0                0
       -1.53472          0.510881       0           0              0              0                0
